,Station,Date,MinTemp,MaxTemp,MeanTemp,MeanRH,Precip,Wind2,Wind10,Wind10Dir,Frost,MeanDP,MinTemp_uDP,MinTemp_u20,MaxTemp_uDP,MaxTemp_u20,MeanTemp_uDP,MeanTemp_u20,MinTemp_1,MinTemp_3,MinTemp_7,MaxTemp_1,MaxTemp_3,MaxTemp_7,MeanTemp_1,MeanTemp_3,MeanTemp_7,MeanRH_1,MeanRH_3,MeanRH_7,Precip_1,Precip_3,Precip_7,Wind2_1,Wind2_3,Wind2_7,Wind10_1,Wind10_3,Wind10_7,Wind10Dir_1,Wind10Dir_3,Wind10Dir_7,Frost_1,Frost_3,Frost_7,MeanDP_1,MeanDP_3,MeanDP_7,PrecipSum_1,PrecipSum_3,PrecipSum_7,MinTemp_uDPSum_1,MinTemp_uDPSum_3,MinTemp_uDPSum_7,MaxTemp_uDPSum_1,MaxTemp_uDPSum_3,MaxTemp_uDPSum_7,MeanTemp_uDPSum_1,MeanTemp_uDPSum_3,MeanTemp_uDPSum_7,MinTemp_u20Sum_1,MinTemp_u20Sum_3,MinTemp_u20Sum_7,MaxTemp_u20Sum_1,MaxTemp_u20Sum_3,MaxTemp_u20Sum_7,MeanTemp_u20Sum_1,MeanTemp_u20Sum_3,MeanTemp_u20Sum_7
30,Grassy Lake IMCIN,2018-06-19,12.9,22.9,17.4,73.8,0.0,6.3,8.1,201.6,0.0,12.159999999999998,0,1,0,0,0,1,12.8,10.966666666666669,9.728571428571428,20.3,20.53333333333333,22.0,15.8,15.266666666666666,15.428571428571429,80.7,78.39999999999999,64.34285714285714,1.1,4.233333333333333,2.357142857142857,6.7,7.1000000000000005,10.757142857142856,8.6,9.0,14.457142857142857,139.7,186.96666666666667,227.3142857142857,0.0,0.0,0.24285714285714285,11.940000000000001,10.946666666666667,8.297142857142857,1.1,12.700000000000001,16.5,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,1.0,1.0,1.0,3.0,7.0
31,Grassy Lake IMCIN,2018-06-20,9.8,26.3,18.9,67.6,0.0,8.8,12.2,174.5,0.0,12.419999999999998,1,1,0,0,0,1,12.9,11.533333333333337,10.314285714285715,22.9,22.266666666666666,22.02857142857143,17.4,16.666666666666668,15.685714285714283,73.8,73.53333333333333,69.68571428571428,0.0,0.3666666666666667,2.357142857142857,6.3,6.3,9.228571428571428,8.1,7.866666666666667,12.314285714285713,201.6,145.70000000000002,220.28571428571428,0.0,0.0,0.0,12.159999999999998,11.373333333333335,9.622857142857143,0.0,1.1,16.5,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,1.0,1.0,3.0,7.0
32,Grassy Lake IMCIN,2018-06-21,13.0,30.6,21.0,64.8,0.0,11.3,16.0,178.6,0.0,13.959999999999999,1,1,0,0,0,0,9.8,11.833333333333336,10.3,26.3,23.166666666666668,21.95714285714286,18.9,17.366666666666664,15.757142857142856,67.6,74.03333333333333,73.87142857142858,0.0,0.3666666666666667,2.357142857142857,8.8,7.266666666666667,8.2,12.2,9.633333333333333,10.814285714285715,174.5,171.9333333333333,211.32857142857142,0.0,0.0,0.0,12.419999999999998,12.173333333333332,10.531428571428572,0.0,1.1,16.5,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,1.0,1.0,3.0,7.0
33,Grassy Lake IMCIN,2018-06-22,12.9,28.0,19.9,64.6,0.0,13.2,18.9,279.6,0.0,12.819999999999997,0,1,0,0,0,1,13.0,11.9,11.0,30.6,26.600000000000005,23.357142857142858,21.0,19.099999999999998,16.757142857142856,64.8,68.73333333333333,73.75714285714285,0.0,0.0,2.242857142857143,11.3,8.8,7.971428571428571,16.0,12.1,10.542857142857143,178.6,184.9,199.87142857142857,0.0,0.0,0.0,13.959999999999999,12.846666666666666,11.508571428571427,0.0,0.0,15.7,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,1.0,0.0,2.0,6.0
34,Grassy Lake IMCIN,2018-06-23,12.9,25.5,17.9,77.3,0.0,9.5,13.4,289.0,0.0,13.359999999999998,1,1,0,0,0,1,12.9,11.9,11.642857142857142,28.0,28.3,24.2,19.9,19.933333333333334,17.571428571428573,64.6,65.66666666666667,72.28571428571429,0.0,0.0,1.8142857142857143,13.2,11.1,8.700000000000001,18.9,15.699999999999998,11.742857142857142,279.6,210.9,199.31428571428572,0.0,0.0,0.0,12.819999999999997,13.066666666666665,12.028571428571428,0.0,0.0,12.7,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,1.0,1.0,2.0,6.0
35,Grassy Lake IMCIN,2018-06-24,12.8,28.6,20.5,70.3,0.0,5.4,7.1,250.0,0.0,14.559999999999999,1,1,0,0,0,0,12.9,12.933333333333335,11.885714285714286,25.5,28.03333333333333,25.314285714285713,17.9,19.599999999999998,18.242857142857144,77.3,68.89999999999999,70.7,0.0,0.0,0.15714285714285717,9.5,11.333333333333334,8.814285714285715,13.4,16.099999999999998,12.014285714285714,289.0,249.0666666666667,194.11428571428573,0.0,0.0,0.0,13.359999999999998,13.379999999999997,12.382857142857139,0.0,0.0,1.1,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,2.0,6.0
36,Grassy Lake IMCIN,2018-06-25,13.8,30.4,21.8,57.6,0.0,14.8,22.5,185.0,0.0,13.32,0,1,0,0,0,0,12.8,12.866666666666667,12.442857142857145,28.6,27.366666666666664,26.02857142857143,20.5,19.433333333333334,18.77142857142857,70.3,70.73333333333333,71.3,0.0,0.0,0.15714285714285717,5.4,9.366666666666667,8.742857142857144,7.1,13.133333333333333,12.042857142857144,250.0,272.86666666666673,216.14285714285714,0.0,0.0,0.0,14.559999999999999,13.579999999999998,13.031428571428568,0.0,0.0,1.1,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,2.0,5.0
37,Grassy Lake IMCIN,2018-06-26,10.4,22.8,17.6,38.3,0.0,19.8,28.9,252.7,0.0,5.260000000000002,0,1,0,0,0,1,13.8,13.16666666666667,12.585714285714285,30.4,28.166666666666668,27.47142857142857,21.8,20.066666666666666,19.62857142857143,57.6,68.4,68.0,0.0,0.0,0.0,14.8,9.9,9.9,22.5,14.333333333333334,14.028571428571427,185.0,241.33333333333334,222.61428571428573,0.0,0.0,0.0,13.32,13.746666666666664,13.228571428571428,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,4.0
38,Grassy Lake IMCIN,2018-06-27,6.6,24.3,16.7,49.4,0.0,11.2,16.5,225.7,0.0,6.579999999999998,0,1,0,0,0,1,10.4,12.333333333333336,12.22857142857143,22.8,27.266666666666666,27.45714285714286,17.6,19.966666666666665,19.657142857142855,38.3,55.4,62.92857142857143,0.0,0.0,0.0,19.8,13.333333333333334,11.828571428571431,28.9,19.5,17.0,252.7,229.23333333333335,229.91428571428574,0.0,0.0,0.0,5.260000000000002,11.046666666666667,12.242857142857142,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,1.0,4.0
39,Grassy Lake IMCIN,2018-06-28,10.5,22.8,17.4,54.3,0.0,8.5,12.2,297.9,0.0,8.259999999999998,0,1,0,0,0,1,6.6,10.266666666666667,11.77142857142857,24.3,25.833333333333332,27.17142857142857,16.7,18.700000000000003,19.342857142857145,49.4,48.43333333333334,60.32857142857142,0.0,0.0,0.0,11.2,15.266666666666666,12.171428571428573,16.5,22.633333333333336,17.614285714285714,225.7,221.13333333333333,237.22857142857143,0.0,0.0,0.0,6.579999999999998,8.386666666666668,11.408571428571426,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,2.0,4.0
40,Grassy Lake IMCIN,2018-06-29,8.3,22.5,16.0,66.2,0.0,8.1,11.4,293.4,0.0,9.24,1,1,0,0,0,1,10.5,9.16666666666667,11.414285714285713,22.8,23.3,26.057142857142857,17.4,17.233333333333334,18.82857142857143,54.3,47.333333333333336,58.82857142857143,0.0,0.0,0.0,8.5,13.166666666666666,11.77142857142857,12.2,19.2,17.071428571428573,297.9,258.76666666666665,254.27142857142857,0.0,0.0,0.0,8.259999999999998,6.7,10.594285714285714,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,3.0,5.0
41,Grassy Lake IMCIN,2018-06-30,7.3,24.8,16.6,61.5,0.0,12.9,18.1,245.0,0.0,8.900000000000002,1,1,0,0,0,1,8.3,8.466666666666669,10.757142857142858,22.5,23.200000000000003,25.271428571428572,16.0,16.7,18.27142857142857,66.2,56.633333333333326,59.05714285714286,0.0,0.0,0.0,8.1,9.266666666666666,11.042857142857144,11.4,13.366666666666667,15.999999999999998,293.4,272.3333333333333,256.24285714285713,0.0,0.0,0.0,9.24,8.026666666666666,10.082857142857142,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,3.0,5.0
42,Grassy Lake IMCIN,2018-07-01,9.8,24.3,16.6,60.9,0.0,10.3,14.2,256.7,0.0,8.780000000000001,0,1,0,0,0,1,7.3,8.700000000000001,9.957142857142857,24.8,23.366666666666664,25.17142857142857,16.6,16.666666666666668,18.085714285714285,61.5,60.666666666666664,56.800000000000004,0.0,0.0,0.0,12.9,9.833333333333334,11.528571428571428,18.1,13.9,16.67142857142857,245.0,278.76666666666665,249.95714285714283,0.0,0.0,0.0,8.900000000000002,8.8,9.445714285714287,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,3.0,5.0
43,Grassy Lake IMCIN,2018-07-02,7.6,18.9,12.6,78.2,5.4,7.2,9.8,271.9,0.0,8.24,1,1,0,1,0,1,9.8,8.466666666666669,9.528571428571428,24.3,23.86666666666667,24.557142857142857,16.6,16.400000000000002,17.52857142857143,60.9,62.86666666666667,55.457142857142856,0.0,0.0,0.0,10.3,10.433333333333334,12.228571428571428,14.2,14.566666666666668,17.685714285714287,256.7,265.0333333333333,250.91428571428568,0.0,0.0,0.0,8.780000000000001,8.973333333333334,8.62,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,3.0,6.0
44,Grassy Lake IMCIN,2018-07-03,8.2,18.9,12.2,81.2,6.1,7.7,10.3,260.4,0.0,8.44,1,1,0,1,0,1,7.6,8.233333333333334,8.642857142857142,18.9,22.666666666666668,22.914285714285715,12.6,15.266666666666667,16.214285714285715,78.2,66.86666666666667,58.39999999999999,5.4,1.8,0.7714285714285715,7.2,10.133333333333335,11.142857142857142,9.8,14.033333333333337,15.871428571428572,271.9,257.8666666666666,263.32857142857137,0.0,0.0,0.0,8.24,8.640000000000002,7.894285714285714,5.4,5.4,5.4,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,1.0,1.0,1.0,3.0,7.0
45,Grassy Lake IMCIN,2018-07-04,9.7,23.0,15.5,75.2,2.9,8.0,10.5,286.1,0.0,10.540000000000001,1,1,0,0,0,1,8.2,8.533333333333333,8.328571428571427,18.9,20.7,22.357142857142858,12.2,13.799999999999999,15.442857142857141,81.2,73.43333333333334,64.52857142857142,6.1,3.8333333333333335,1.6428571428571428,7.7,8.4,9.414285714285715,10.3,11.433333333333335,13.214285714285714,260.4,263.0,264.42857142857144,0.0,0.0,0.0,8.44,8.486666666666666,8.348571428571429,6.1,11.5,11.5,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,2.0,2.0,1.0,3.0,7.0
46,Grassy Lake IMCIN,2018-07-05,10.4,29.0,19.8,65.1,0.0,12.3,18.8,133.1,0.0,12.82,1,1,0,0,0,1,9.7,8.5,8.77142857142857,23.0,20.266666666666666,22.171428571428574,15.5,13.433333333333332,15.271428571428572,75.2,78.2,68.21428571428571,2.9,4.8,2.0571428571428574,8.0,7.633333333333333,8.957142857142857,10.5,10.200000000000001,12.357142857142858,286.1,272.79999999999995,273.0571428571429,0.0,0.0,0.0,10.540000000000001,9.073333333333332,8.914285714285715,2.9,14.4,14.4,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,2.0,2.0,1.0,3.0,7.0
47,Grassy Lake IMCIN,2018-07-06,14.7,35.6,24.3,57.8,0.0,12.9,19.0,195.1,0.0,15.86,1,1,0,0,0,0,10.4,9.433333333333332,8.757142857142856,29.0,23.63333333333333,23.057142857142857,19.8,15.833333333333334,15.614285714285716,65.1,73.83333333333333,69.75714285714285,0.0,3.0,2.0571428571428574,12.3,9.333333333333334,9.5,18.8,13.200000000000003,13.299999999999999,133.1,226.53333333333333,249.5142857142857,0.0,0.0,0.0,12.82,10.600000000000001,9.565714285714288,0.0,9.0,14.4,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,1.0,2.0,1.0,3.0,7.0
48,Grassy Lake IMCIN,2018-07-07,14.6,28.0,22.2,39.1,0.0,15.9,23.3,256.9,0.0,10.02,0,1,0,0,0,0,14.7,11.600000000000001,9.671428571428573,35.6,29.200000000000003,24.928571428571427,24.3,19.86666666666667,16.8,57.8,66.03333333333335,68.55714285714285,0.0,0.9666666666666667,2.0571428571428574,12.9,11.066666666666668,10.185714285714287,19.0,16.1,14.385714285714288,195.1,204.76666666666665,235.47142857142856,0.0,0.0,0.0,15.86,13.073333333333336,10.51142857142857,0.0,2.9,14.4,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,2.0,0.0,2.0,6.0
49,Grassy Lake IMCIN,2018-07-08,9.5,27.8,19.1,54.2,0.0,6.4,9.1,107.6,0.0,9.940000000000001,1,1,0,0,0,1,14.6,13.233333333333334,10.714285714285714,28.0,30.86666666666667,25.385714285714283,22.2,22.100000000000005,17.599999999999998,39.1,54.0,65.35714285714286,0.0,0.0,2.0571428571428574,15.9,13.700000000000001,10.614285714285714,23.3,20.36666666666667,15.12857142857143,256.9,195.0333333333333,237.17142857142858,0.0,0.0,0.0,10.02,12.9,10.671428571428569,0.0,0.0,14.4,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,2.0,0.0,1.0,5.0
50,Grassy Lake IMCIN,2018-07-09,10.2,32.4,21.6,54.4,0.0,7.5,11.3,159.3,0.0,12.48,1,1,0,0,0,0,9.5,12.933333333333332,10.671428571428573,27.8,30.46666666666667,25.88571428571429,19.1,21.866666666666664,17.95714285714286,54.2,50.366666666666674,64.4,0.0,0.0,2.0571428571428574,6.4,11.733333333333334,10.057142857142859,9.1,17.133333333333336,14.4,107.6,186.5333333333333,215.87142857142857,0.0,0.0,0.0,9.940000000000001,11.94,10.837142857142856,0.0,0.0,14.4,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,2.0,1.0,1.0,5.0
51,Grassy Lake IMCIN,2018-07-10,12.6,31.3,19.7,66.1,0.0,10.2,14.3,304.9,0.0,12.919999999999998,1,1,0,0,0,1,10.2,11.433333333333332,11.042857142857143,32.4,29.400000000000002,27.814285714285713,21.6,20.96666666666667,19.242857142857144,54.4,49.23333333333334,61.0,0.0,0.0,1.2857142857142858,7.5,9.933333333333334,10.1,11.3,14.56666666666667,14.614285714285714,159.3,174.6,199.78571428571425,0.0,0.0,0.0,12.48,10.813333333333334,11.442857142857141,0.0,0.0,9.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,1.0,0.0,1.0,4.0
52,Grassy Lake IMCIN,2018-07-11,11.9,27.8,19.8,60.6,0.0,10.9,15.3,277.0,0.0,11.920000000000002,1,1,0,0,0,1,12.6,10.766666666666666,11.671428571428573,31.3,30.5,29.585714285714285,19.7,20.133333333333336,20.314285714285717,66.1,58.23333333333334,58.84285714285714,0.0,0.0,0.41428571428571426,10.2,8.033333333333333,10.457142857142857,14.3,11.566666666666668,15.185714285714287,304.9,190.6,206.14285714285714,0.0,0.0,0.0,12.919999999999998,11.780000000000001,12.082857142857142,0.0,0.0,2.9,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,2.0,4.0
53,Grassy Lake IMCIN,2018-07-12,10.0,30.3,21.1,57.7,0.0,7.4,10.0,190.2,0.0,12.640000000000002,1,1,0,0,0,0,11.9,11.566666666666668,11.985714285714284,27.8,30.5,30.271428571428572,19.8,20.366666666666667,20.928571428571427,60.6,60.36666666666667,56.75714285714286,0.0,0.0,0.0,10.9,9.533333333333333,10.871428571428572,15.3,13.633333333333335,15.871428571428572,277.0,247.06666666666663,204.84285714285716,0.0,0.0,0.0,11.920000000000002,12.44,12.28,0.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,2.0,4.0
54,Grassy Lake IMCIN,2018-07-13,11.1,33.9,23.6,52.8,0.0,9.5,13.2,215.3,0.0,14.16,1,1,0,0,0,0,10.0,11.5,11.928571428571429,30.3,29.8,30.457142857142856,21.1,20.2,21.114285714285717,57.7,61.46666666666667,55.7,0.0,0.0,0.0,7.4,9.5,10.171428571428573,10.0,13.200000000000003,14.614285714285716,190.2,257.3666666666666,213.0,0.0,0.0,0.0,12.640000000000002,12.493333333333334,12.254285714285714,0.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,2.0,3.0
55,Grassy Lake IMCIN,2018-07-14,11.0,22.2,16.3,62.9,0.0,14.4,19.5,325.4,0.0,8.88,0,1,0,0,0,1,11.1,11.0,11.414285714285715,33.9,30.666666666666668,30.214285714285715,23.6,21.5,21.014285714285712,52.8,57.03333333333334,54.98571428571429,0.0,0.0,0.0,9.5,9.266666666666666,9.685714285714285,13.2,12.833333333333334,13.785714285714288,215.3,227.5,215.8857142857143,0.0,0.0,0.0,14.16,12.906666666666668,12.011428571428572,0.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,3.0
56,Grassy Lake IMCIN,2018-07-15,7.2,29.9,18.8,53.4,0.0,8.5,11.8,155.8,0.0,9.48,1,1,0,0,0,1,11.0,10.700000000000001,10.9,22.2,28.799999999999997,29.385714285714283,16.3,20.333333333333332,20.171428571428574,62.9,57.80000000000001,58.385714285714286,0.0,0.0,0.0,14.4,10.433333333333334,9.471428571428572,19.5,14.233333333333334,13.242857142857142,325.4,243.63333333333333,225.67142857142855,0.0,0.0,0.0,8.88,11.893333333333336,11.848571428571429,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,1.0,4.0
57,Grassy Lake IMCIN,2018-07-16,8.4,33.4,21.6,51.1,0.0,7.3,9.3,171.4,0.0,11.820000000000002,1,1,0,0,0,0,7.2,9.766666666666667,10.571428571428571,29.9,28.66666666666666,29.685714285714283,18.8,19.566666666666666,20.12857142857143,53.4,56.36666666666667,58.271428571428565,0.0,0.0,0.0,8.5,10.799999999999999,9.77142857142857,11.8,14.833333333333334,13.62857142857143,155.8,232.16666666666666,232.55714285714288,0.0,0.0,0.0,9.48,10.840000000000002,11.782857142857143,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,2.0,4.0
58,Grassy Lake IMCIN,2018-07-17,11.5,35.7,23.9,48.5,0.0,7.3,10.3,194.8,0.0,13.599999999999998,1,1,0,0,0,0,8.4,8.866666666666667,10.314285714285715,33.4,28.5,29.828571428571426,21.6,18.900000000000002,20.12857142857143,51.1,55.80000000000001,57.800000000000004,0.0,0.0,0.0,7.3,10.066666666666666,9.742857142857144,9.3,13.533333333333333,13.342857142857143,171.4,217.53333333333333,234.28571428571428,0.0,0.0,0.0,11.820000000000002,10.06,11.688571428571427,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,2.0,4.0
59,Grassy Lake IMCIN,2018-07-18,15.8,29.9,22.7,55.7,0.6,12.6,18.1,287.1,0.0,13.84,0,1,0,0,0,0,11.5,9.033333333333333,10.157142857142858,35.7,33.0,30.457142857142856,23.9,21.433333333333337,20.72857142857143,48.5,51.0,55.285714285714285,0.0,0.0,0.0,7.3,7.7,9.328571428571427,10.3,10.466666666666667,12.77142857142857,194.8,174.0,218.55714285714288,0.0,0.0,0.0,13.599999999999998,11.633333333333335,11.785714285714288,0.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,3.0
60,Grassy Lake IMCIN,2018-07-19,11.9,30.8,21.5,61.5,0.0,8.5,10.8,138.7,0.0,13.8,1,1,0,0,0,0,15.8,11.9,10.714285714285714,29.9,33.0,30.757142857142856,22.7,22.733333333333334,21.142857142857142,55.7,51.76666666666667,54.58571428571428,0.6,0.19999999999999998,0.08571428571428572,12.6,9.066666666666666,9.571428571428571,18.1,12.566666666666668,13.171428571428573,287.1,217.76666666666665,220.0,0.0,0.0,0.0,13.84,13.086666666666668,12.06,0.6,0.6,0.6,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0
61,Grassy Lake IMCIN,2018-07-20,11.5,32.4,22.6,49.6,0.0,10.8,14.6,211.2,0.0,12.520000000000001,1,1,0,0,0,0,11.9,13.066666666666668,10.985714285714286,30.8,32.13333333333333,30.82857142857143,21.5,22.7,21.2,61.5,55.23333333333334,55.128571428571426,0.0,0.19999999999999998,0.08571428571428572,8.5,9.466666666666667,9.728571428571428,10.8,13.066666666666668,13.285714285714286,138.7,206.86666666666667,212.64285714285714,0.0,0.0,0.0,13.8,13.746666666666668,12.225714285714288,0.0,0.6,0.6,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0
62,Grassy Lake IMCIN,2018-07-21,8.0,29.1,18.2,55.0,0.0,7.9,10.3,288.4,0.0,9.2,1,1,0,0,0,1,11.5,13.066666666666668,11.042857142857144,32.4,31.03333333333333,30.614285714285717,22.6,22.266666666666666,21.057142857142857,49.6,55.6,54.67142857142857,0.0,0.19999999999999998,0.08571428571428572,10.8,10.633333333333335,9.914285714285713,14.6,14.5,13.485714285714284,211.2,212.33333333333334,212.05714285714288,0.0,0.0,0.0,12.520000000000001,13.386666666666668,11.991428571428571,0.0,0.6,0.6,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0
63,Grassy Lake IMCIN,2018-07-22,7.5,24.6,16.4,60.8,0.0,12.0,16.7,315.8,0.0,8.559999999999999,1,1,0,0,0,1,8.0,10.466666666666667,10.614285714285716,29.1,30.766666666666666,31.6,18.2,20.766666666666666,21.32857142857143,55.0,55.366666666666674,53.542857142857144,0.0,0.0,0.08571428571428572,7.9,9.066666666666668,8.985714285714286,10.3,11.9,12.171428571428574,288.4,212.76666666666665,206.77142857142854,0.0,0.0,0.0,9.2,11.840000000000002,12.037142857142857,0.0,0.0,0.6,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,1.0,2.0
64,Grassy Lake IMCIN,2018-07-23,8.2,28.7,18.4,59.5,0.3,10.6,13.6,73.9,0.0,10.299999999999999,1,1,0,0,0,1,7.5,9.0,10.657142857142858,24.6,28.7,30.842857142857145,16.4,19.066666666666666,20.985714285714284,60.8,55.13333333333333,54.60000000000001,0.0,0.0,0.08571428571428572,12.0,10.233333333333334,9.485714285714286,16.7,13.866666666666665,12.87142857142857,315.8,271.79999999999995,229.6285714285714,0.0,0.0,0.0,8.559999999999999,10.093333333333334,11.905714285714286,0.0,0.0,0.6,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,2.0,2.0
65,Grassy Lake IMCIN,2018-07-24,13.1,23.2,16.8,76.9,0.6,8.3,10.0,29.1,0.0,12.180000000000001,0,1,0,0,0,1,8.2,7.8999999999999995,10.628571428571428,28.7,27.466666666666665,30.17142857142857,18.4,17.666666666666664,20.52857142857143,59.5,58.43333333333334,55.800000000000004,0.3,0.09999999999999999,0.12857142857142856,10.6,10.166666666666666,9.957142857142857,13.6,13.533333333333331,13.485714285714286,73.9,226.0333333333333,215.70000000000002,0.0,0.0,0.0,10.299999999999999,9.353333333333333,11.68857142857143,0.3,0.3,0.8999999999999999,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,3.0,3.0
66,Grassy Lake IMCIN,2018-07-25,9.4,24.2,16.9,68.8,0.0,5.6,7.1,147.9,0.0,10.659999999999998,1,1,0,0,0,1,13.1,9.6,10.857142857142858,23.2,25.5,28.38571428571429,16.8,17.2,19.514285714285712,76.9,65.73333333333333,59.857142857142854,0.6,0.3,0.21428571428571427,8.3,10.3,10.1,10.0,13.433333333333332,13.442857142857145,29.1,139.6,192.0285714285714,0.0,0.0,0.0,12.180000000000001,10.346666666666666,11.485714285714284,0.6,0.8999999999999999,1.5,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,3.0,4.0
67,Grassy Lake IMCIN,2018-07-26,9.6,26.7,18.2,62.1,0.0,7.4,9.7,149.9,0.0,10.62,1,1,0,0,0,1,9.4,10.233333333333333,9.942857142857141,24.2,25.366666666666664,27.571428571428573,16.9,17.366666666666664,18.685714285714283,68.8,68.39999999999999,61.728571428571435,0.0,0.3,0.1285714285714286,5.6,8.166666666666666,9.1,7.1,10.233333333333333,11.87142857142857,147.9,83.63333333333331,172.14285714285714,0.0,0.0,0.0,10.659999999999998,11.046666666666667,11.031428571428572,0.0,0.9,0.9,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,3.0,5.0
