,Location,JDay,Date,SsMean,MinTemp,MaxTemp,AvgTemp,AvgRH,Precip,AvgWindSpeed,month,year,YearWeek,AvgDP,logSsMean,AvgTemp_1,AvgTemp_3,AvgTemp_7,AvgRH_1,AvgRH_3,AvgRH_7,AvgDP_1,AvgDP_3,AvgDP_7,Precip_1,Precip_3,Precip_7,MaxTemp_1,MaxTemp_3,MaxTemp_7,MinTemp_1,MinTemp_3,MinTemp_7,SsMean_1,SsMean_3,SsMean_7,precip_3dTotal
132,Vauxhall,177,2018-06-26,179.305,9.6,23.1,17.8,38.5,0.1,25.2,6,2018,26,5.5,5.194649861383272,21.9,19.9,19.571428571428573,58.4,71.8,69.81428571428572,13.579999999999998,14.259999999999998,13.534285714285714,0.0,1.1666666666666667,0.5428571428571428,29.8,27.066666666666666,26.900000000000002,14.2,13.9,12.842857142857143,150.955,156.40166666666667,91.56214285714286,3.5
133,Vauxhall,178,2018-06-27,302.295,4.4,25.2,16.9,48.2,0.1,14.1,6,2018,26,6.539999999999999,5.714705929230593,17.8,20.03333333333333,19.557142857142853,38.5,56.699999999999996,65.24285714285715,5.5,11.373333333333333,12.605714285714285,0.1,0.06666666666666667,0.5142857142857143,23.1,26.933333333333337,26.8,9.6,12.366666666666667,12.357142857142858,179.305,140.85000000000002,108.92785714285716,0.2
134,Vauxhall,179,2018-06-28,652.135,12.2,21.2,17.0,56.6,0.0,11.9,6,2018,26,8.32,6.481783846040749,16.9,18.866666666666664,19.342857142857145,48.2,48.36666666666667,61.94285714285714,6.539999999999999,8.54,11.731428571428571,0.1,0.06666666666666667,0.5285714285714286,25.2,26.03333333333333,26.714285714285715,4.4,9.4,11.671428571428569,302.295,210.8516666666667,151.16,0.2
135,Vauxhall,180,2018-06-29,366.57,9.8,20.6,15.2,73.0,0.0,10.3,6,2018,26,9.799999999999999,5.906913776705081,17.0,17.233333333333334,18.785714285714285,56.6,47.76666666666667,60.48571428571428,8.32,6.786666666666666,10.882857142857143,0.0,0.06666666666666667,0.5285714285714286,21.2,23.166666666666668,25.585714285714285,12.2,8.733333333333333,11.657142857142857,652.135,377.9116666666667,228.99142857142857,0.2
136,Vauxhall,181,2018-06-30,13.64,8.1,24.2,16.8,61.5,0.0,16.9,6,2018,26,9.100000000000001,2.6837575085331657,15.2,16.366666666666667,18.085714285714285,73.0,59.26666666666667,61.67142857142858,9.799999999999999,8.219999999999999,10.42,0.0,0.03333333333333333,0.5285714285714286,20.6,22.333333333333332,24.471428571428568,9.8,8.8,11.099999999999998,366.57,440.3333333333333,281.35857142857145,0.1
137,Vauxhall,182,2018-07-01,397.965,10.8,23.3,16.3,62.7,0.0,12.8,7,2018,26,8.840000000000002,5.988873693744055,16.8,16.333333333333332,17.999999999999996,61.5,63.70000000000001,58.48571428571428,9.100000000000001,9.073333333333332,9.697142857142856,0.0,0.0,0.042857142857142864,24.2,22.0,24.571428571428573,8.1,10.033333333333333,10.228571428571428,13.64,344.115,251.02714285714288,0.0
138,Vauxhall,183,2018-07-02,737.865,6.1,17.6,12.0,81.7,1.8,7.5,7,2018,27,8.34,6.60511522496396,16.3,16.099999999999998,17.414285714285715,62.7,65.73333333333333,56.98571428571429,8.840000000000002,9.246666666666668,8.81142857142857,0.0,0.0,0.028571428571428574,23.3,22.7,23.914285714285715,10.8,9.566666666666668,9.871428571428572,397.965,259.3916666666667,294.695,0.0
139,Vauxhall,184,2018-07-03,457.2133333,8.6,17.9,12.9,77.5,0.6,11.0,7,2018,27,8.4,6.127334868897633,12.0,15.033333333333331,16.0,81.7,68.63333333333334,60.31428571428571,8.34,8.760000000000002,8.062857142857142,1.8,0.6,0.2857142857142857,17.6,21.7,22.17142857142857,6.1,8.333333333333334,8.714285714285714,737.865,383.1566666666667,378.5392857142857,1.8
140,Vauxhall,185,2018-07-04,490.89,10.3,21.9,15.7,73.5,5.1,10.5,7,2018,27,10.399999999999999,6.198255114259419,12.9,13.733333333333334,15.299999999999999,77.5,73.96666666666667,65.88571428571429,8.4,8.526666666666666,8.477142857142857,0.6,0.7999999999999999,0.35714285714285715,17.9,19.599999999999998,21.428571428571427,8.6,8.5,8.571428571428571,457.2133333,531.0144444333333,418.2404761857143,2.4
141,Vauxhall,186,2018-07-05,1273.683333,8.8,28.7,19.4,65.3,0.2,12.3,7,2018,27,12.459999999999997,7.150453060470006,15.7,13.533333333333333,15.12857142857143,73.5,77.56666666666666,69.5,10.399999999999999,9.046666666666667,9.028571428571428,5.1,2.5,1.0714285714285714,21.9,19.133333333333333,20.957142857142856,10.3,8.333333333333334,9.414285714285715,490.89,561.9894444333333,445.1826190428572,7.5
142,Vauxhall,187,2018-07-06,1023.71,13.4,35.3,23.5,59.9,0.1,14.4,7,2018,27,15.48,6.932164924711894,19.4,16.0,15.471428571428573,65.3,72.10000000000001,70.74285714285715,12.459999999999997,10.42,9.62,0.2,1.9666666666666668,1.1,28.7,22.833333333333332,22.02857142857143,8.8,9.233333333333333,8.928571428571429,1273.683333,740.5955554333333,533.9752380428571,5.9
143,Vauxhall,188,2018-07-07,804.1533333,15.3,27.7,22.1,38.2,0.3,23.4,7,2018,27,9.740000000000002,6.691032735429353,23.5,19.533333333333335,16.657142857142855,59.9,66.23333333333333,68.87142857142858,15.48,12.78,10.43142857142857,0.1,1.7999999999999998,1.1142857142857143,35.3,28.633333333333336,24.12857142857143,13.4,10.833333333333334,9.442857142857141,1023.71,929.4277776666668,627.8523809,5.3999999999999995
144,Vauxhall,189,2018-07-08,123.7366667,8.9,26.8,18.8,56.8,0.0,7.1,7,2018,27,10.16,4.826204848759216,22.1,21.666666666666668,17.414285714285715,38.2,54.46666666666667,65.54285714285714,9.740000000000002,12.56,10.522857142857143,0.3,0.19999999999999998,1.157142857142857,27.7,30.566666666666663,24.628571428571426,15.3,12.5,10.471428571428572,804.1533333,1033.8488887666667,740.7828570857143,0.6
145,Vauxhall,190,2018-07-09,72.34333333,9.1,30.2,21.0,54.5,0.1,7.2,7,2018,28,11.9,4.295151611978492,18.8,21.46666666666667,17.77142857142857,56.8,51.63333333333333,64.7,10.16,11.793333333333335,10.71142857142857,0.0,0.13333333333333333,1.157142857142857,26.8,29.933333333333337,25.12857142857143,8.9,12.533333333333333,10.200000000000001,123.7366667,650.5333333333333,701.6073809000001,0.39999999999999997
146,Vauxhall,191,2018-07-10,6.276666667,10.7,30.1,18.9,71.6,1.6,13.4,7,2018,28,13.219999999999997,1.9846728819395514,21.0,20.633333333333336,19.057142857142857,54.5,49.833333333333336,60.81428571428571,11.9,10.600000000000001,11.219999999999999,0.1,0.1333333333333333,0.9142857142857144,30.2,28.233333333333334,26.928571428571427,9.1,11.100000000000001,10.62857142857143,72.34333333,333.41111111,606.5328570900001,0.3999999999999999
147,Vauxhall,192,2018-07-11,64.99,13.0,27.1,20.3,59.8,0.4,13.8,7,2018,28,12.26,4.18950321539533,18.9,19.566666666666666,19.914285714285715,71.6,60.96666666666667,59.97142857142857,13.219999999999997,11.76,11.90857142857143,1.6,0.5666666666666668,1.0571428571428572,30.1,29.033333333333335,28.671428571428574,10.7,9.566666666666665,10.928571428571429,6.276666667,67.45222223233333,542.1133332852856,1.7000000000000002
148,Vauxhall,193,2018-07-12,103.0133333,10.0,29.7,20.8,58.1,0.0,7.3,7,2018,28,12.420000000000002,4.644519095731531,20.3,20.066666666666666,20.571428571428573,59.8,61.96666666666666,58.01428571428571,12.26,12.459999999999999,12.174285714285714,0.4,0.7000000000000001,0.38571428571428584,27.1,29.133333333333336,29.414285714285715,13.0,10.933333333333332,11.314285714285715,64.99,47.869999998999994,481.27047614242855,2.1
149,Vauxhall,194,2018-07-13,485.7733333,11.9,33.3,23.4,52.5,0.0,12.3,7,2018,28,13.899999999999999,6.18779858003198,20.8,20.0,20.771428571428572,58.1,63.166666666666664,56.98571428571428,12.420000000000002,12.633333333333333,12.168571428571429,0.0,0.6666666666666666,0.35714285714285726,29.7,28.96666666666667,29.557142857142857,10.0,11.233333333333333,11.485714285714286,103.0133333,58.09333332233333,314.03190475671425,2.0
150,Vauxhall,195,2018-07-14,216.2666667,12.2,22.0,16.3,62.2,0.0,17.5,7,2018,28,8.740000000000002,5.381125477888773,23.4,21.5,20.757142857142856,52.5,56.800000000000004,55.92857142857143,13.899999999999999,12.86,11.942857142857141,0.0,0.13333333333333333,0.342857142857143,33.3,30.033333333333335,29.271428571428572,11.9,11.633333333333335,11.271428571428572,485.7733333,217.92555553333332,237.18380951385714,0.4
151,Vauxhall,196,2018-07-15,270.7,7.5,27.5,18.2,57.0,0.0,7.8,7,2018,28,9.6,5.604698516432302,16.3,20.166666666666668,19.928571428571427,62.2,57.6,59.357142857142854,8.740000000000002,11.686666666666667,11.799999999999999,0.0,0.0,0.30000000000000016,22.0,28.333333333333332,28.45714285714286,12.2,11.366666666666667,10.828571428571427,216.2666667,268.35111109999997,153.19999999957142,0.0
152,Vauxhall,197,2018-07-16,992.6933333,8.2,32.8,21.1,53.6,0.0,6.1,7,2018,29,11.820000000000002,6.901428641248324,18.2,19.3,19.842857142857145,57.0,57.23333333333334,59.385714285714286,9.6,10.746666666666668,11.72,0.0,0.0,0.30000000000000016,27.5,27.600000000000005,28.557142857142857,7.5,10.533333333333333,10.628571428571428,270.7,324.24666666666667,174.1947618995714,0.0
153,Vauxhall,198,2018-07-17,336.41,9.5,35.2,23.4,52.1,0.0,5.1,7,2018,29,13.819999999999999,5.82129880808404,21.1,18.53333333333333,19.857142857142858,53.6,57.6,59.25714285714286,11.820000000000002,10.053333333333335,11.70857142857143,0.0,0.0,0.28571428571428586,32.8,27.433333333333337,28.928571428571427,8.2,9.299999999999999,10.5,992.6933333,493.21999999999997,305.67333332385715,0.0
154,Vauxhall,199,2018-07-18,769.8766667,13.3,28.5,21.3,63.0,0.0,15.3,7,2018,29,13.9,6.647528395397855,23.4,20.900000000000002,20.5,52.1,54.23333333333333,56.471428571428575,13.819999999999999,11.746666666666668,11.794285714285715,0.0,0.0,0.05714285714285727,35.2,31.833333333333332,29.657142857142855,9.5,8.4,10.328571428571427,336.41,533.2677777666667,352.83523808571425,0.0
155,Vauxhall,200,2018-07-19,132.385,11.8,30.6,20.9,63.1,0.3,8.1,7,2018,29,13.52,4.893239683381137,21.3,21.933333333333334,20.642857142857142,63.0,56.23333333333333,56.92857142857143,13.9,13.18,12.02857142857143,0.0,0.0,1.2688263138573217e-16,28.5,32.166666666666664,29.857142857142858,13.3,10.333333333333334,10.37142857142857,769.8766667,699.66,453.53333332857136,0.0
156,Vauxhall,201,2018-07-20,358.815,12.8,31.8,22.3,48.4,0.1,14.1,7,2018,29,11.98,5.885590010475118,20.9,21.866666666666664,20.657142857142855,63.1,59.4,57.642857142857146,13.52,13.746666666666664,12.185714285714285,0.3,0.09999999999999999,0.04285714285714298,30.6,31.433333333333337,29.985714285714288,11.8,11.533333333333333,10.62857142857143,132.385,412.8905555666666,457.72928571428565,0.3
157,Vauxhall,202,2018-07-21,236.29,8.4,28.8,17.6,59.5,0.0,11.7,7,2018,29,9.500000000000002,5.469283021803666,22.3,21.5,20.5,48.4,58.166666666666664,57.05714285714286,11.98,13.133333333333333,11.911428571428571,0.1,0.13333333333333333,0.05714285714285727,31.8,30.3,29.771428571428572,12.8,12.633333333333335,10.757142857142856,358.815,420.3588889,439.5923809571428,0.4
158,Vauxhall,203,2018-07-22,263.93,8.1,24.2,16.7,60.7,0.0,15.4,7,2018,29,8.84,5.579465640148821,17.6,20.266666666666666,20.685714285714287,59.5,57.0,56.67142857142857,9.500000000000002,11.666666666666666,12.02,0.0,0.13333333333333333,0.05714285714285727,28.8,30.400000000000006,30.74285714285714,8.4,11.0,10.214285714285714,236.29,242.49666666666667,442.4528571428571,0.4
159,Vauxhall,204,2018-07-23,202.285,8.8,28.3,18.0,63.6,2.1,9.6,7,2018,30,10.72,5.314608935324922,16.7,18.866666666666667,20.47142857142857,60.7,56.199999999999996,57.2,8.84,10.106666666666667,11.911428571428571,0.0,0.03333333333333333,0.05714285714285727,24.2,28.26666666666667,30.271428571428572,8.1,9.766666666666667,10.299999999999999,263.93,286.34499999999997,441.4857142857143,0.1
160,Vauxhall,205,2018-07-24,45.11,12.9,22.0,15.9,84.8,3.9,8.2,7,2018,30,12.86,3.8310298462186143,18.0,17.433333333333334,20.02857142857143,63.6,61.26666666666667,58.628571428571426,10.72,9.686666666666667,11.754285714285714,2.1,0.7000000000000001,0.35714285714285726,28.3,27.100000000000005,29.62857142857143,8.8,8.433333333333334,10.385714285714286,202.285,234.16833333333332,328.5702381,2.1
161,Vauxhall,206,2018-07-25,21.59,10.7,22.7,17.1,73.0,0.0,5.1,7,2018,30,11.700000000000001,3.1175073304799117,15.9,16.866666666666667,18.957142857142856,84.8,69.7,63.300000000000004,12.86,10.806666666666667,11.617142857142856,3.9,2.0,0.9142857142857144,22.0,24.833333333333332,27.74285714285714,12.9,9.933333333333332,10.871428571428572,45.11,170.44166666666666,286.9559523857143,6.0
162,Vauxhall,207,2018-07-26,113.44,10.0,26.1,18.2,65.5,0.5,7.1,7,2018,30,11.299999999999999,4.74005066818191,17.1,17.0,18.357142857142858,73.0,73.8,64.72857142857143,11.700000000000001,11.76,11.30285714285714,0.0,2.0,0.9142857142857144,22.7,24.333333333333332,26.914285714285715,10.7,10.799999999999999,10.5,21.59,89.66166666666665,180.05785714285713,6.0
163,Vauxhall,208,2018-07-27,55.54,8.4,24.5,16.9,72.8,0.2,5.7,7,2018,30,11.459999999999997,4.034948352265444,18.2,17.066666666666666,17.97142857142857,65.5,74.43333333333334,65.07142857142857,11.299999999999999,11.953333333333333,10.985714285714286,0.5,1.4666666666666668,0.9428571428571431,26.1,23.600000000000005,26.271428571428572,10.0,11.200000000000001,10.242857142857144,113.44,60.046666666666646,177.35142857142858,4.4
164,Vauxhall,209,2018-07-28,31.74,10.4,26.5,18.8,66.5,0.0,5.8,7,2018,30,12.100000000000001,3.4885975719429885,16.9,17.400000000000002,17.2,72.8,70.43333333333334,68.55714285714286,11.459999999999997,11.486666666666665,10.911428571428573,0.2,0.2333333333333333,0.9571428571428572,24.5,24.433333333333337,25.228571428571428,8.4,9.700000000000001,9.614285714285714,55.54,63.52333333333331,134.02642857142857,0.7
165,Vauxhall,210,2018-07-29,16.655,9.2,28.7,19.9,60.7,0.0,5.3,7,2018,30,12.04,2.8710190293803497,18.8,17.966666666666665,17.37142857142857,66.5,68.26666666666667,69.55714285714286,12.100000000000001,11.62,11.282857142857141,0.0,0.2333333333333333,0.9571428571428572,26.5,25.700000000000003,24.900000000000002,10.4,9.6,9.9,31.74,66.90666666666665,104.80499999999999,0.7
166,Vauxhall,211,2018-07-30,533.4,9.3,34.0,22.4,54.3,0.0,9.3,7,2018,31,13.259999999999998,6.281144622222436,19.9,18.533333333333335,17.82857142857143,60.7,66.66666666666667,69.55714285714285,12.04,11.866666666666665,11.74,0.0,0.06666666666666667,0.9571428571428572,28.7,26.566666666666674,25.54285714285714,9.2,9.333333333333334,10.057142857142859,16.655,34.64499999999998,69.48,0.2
167,Vauxhall,212,2018-07-31,557.41,13.1,28.8,21.3,68.7,0.3,8.0,7,2018,31,15.040000000000001,6.325093459597267,22.4,20.366666666666667,18.457142857142856,54.3,60.5,68.22857142857143,13.259999999999998,12.466666666666667,12.102857142857143,0.0,0.0,0.6571428571428573,34.0,29.733333333333338,26.357142857142858,9.3,9.633333333333333,10.12857142857143,533.4,193.93166666666664,116.78214285714286,0.0
168,Vauxhall,213,2018-08-01,43.83,15.0,33.5,23.3,53.7,0.0,13.6,8,2018,31,14.040000000000001,3.802877558167348,21.3,21.2,19.228571428571428,68.7,61.23333333333333,65.92857142857143,15.040000000000001,13.446666666666665,12.414285714285713,0.3,0.09999999999999999,0.142857142857143,28.8,30.500000000000004,27.32857142857143,13.1,10.533333333333333,10.157142857142857,557.41,369.155,189.96785714285716,0.3
169,Vauxhall,214,2018-08-02,264.3133333,13.1,32.2,21.5,58.2,0.0,11.5,8,2018,31,13.14,5.580911517325234,23.3,22.333333333333332,20.114285714285717,53.7,58.9,63.17142857142857,14.040000000000001,14.113333333333335,12.748571428571429,0.0,0.09999999999999999,0.142857142857143,33.5,32.1,28.87142857142857,15.0,12.466666666666667,10.771428571428572,43.83,378.2133333333333,193.145,0.3
170,Vauxhall,215,2018-08-03,607.07,10.0,29.4,18.7,57.6,0.0,13.5,8,2018,31,10.219999999999999,6.4102900069179825,21.5,22.03333333333333,20.585714285714285,58.2,60.20000000000001,62.128571428571426,13.14,14.073333333333332,13.011428571428569,0.0,0.09999999999999999,0.07142857142857155,32.2,31.500000000000004,29.74285714285714,13.1,13.733333333333334,11.214285714285714,264.3133333,288.51777776666665,214.6983333285714,0.3
171,Vauxhall,216,2018-08-04,36.78666667,10.4,23.6,17.1,67.7,0.0,17.6,8,2018,31,10.640000000000002,3.63195630680253,18.7,21.166666666666668,20.842857142857145,57.6,56.5,59.957142857142856,10.219999999999999,12.466666666666669,12.834285714285715,0.0,0.0,0.04285714285714298,29.4,31.700000000000006,30.442857142857143,10.0,12.700000000000001,11.442857142857141,607.07,305.0711111,293.48833332857146,0.0
172,Vauxhall,217,2018-08-05,42.29333333,11.8,21.3,16.9,80.6,1.8,9.1,8,2018,31,13.019999999999998,3.7679986584895415,17.1,19.099999999999998,20.599999999999998,67.7,61.166666666666664,60.128571428571426,10.640000000000002,11.333333333333334,12.625714285714286,0.0,0.0,0.04285714285714298,23.6,28.400000000000006,30.02857142857143,10.4,11.166666666666666,11.442857142857145,36.78666667,302.72333332333335,294.20928571,0.0
173,Vauxhall,218,2018-08-06,160.0166667,9.2,30.1,19.8,63.6,0.2,7.5,8,2018,32,12.520000000000001,5.081507879502427,16.9,17.566666666666666,20.17142857142857,80.6,68.63333333333334,62.971428571428575,13.019999999999998,11.293333333333331,12.765714285714285,1.8,0.6,0.30000000000000016,21.3,24.76666666666667,28.97142857142857,11.8,10.733333333333334,11.814285714285715,42.29333333,228.7166666666667,297.8719047571429,1.8
174,Vauxhall,219,2018-08-07,103.7566667,9.4,31.1,21.3,55.2,0.3,7.9,8,2018,32,12.340000000000002,4.651640200691141,19.8,17.933333333333334,19.8,63.6,70.63333333333334,64.3,12.520000000000001,12.06,12.66,0.2,0.6666666666666666,0.32857142857142874,30.1,25.000000000000004,28.414285714285715,9.2,10.466666666666667,11.8,160.0166667,79.6988889,244.53142857142856,2.0
175,Vauxhall,220,2018-08-08,380.33,11.3,32.2,21.4,55.9,0.0,5.5,8,2018,32,12.579999999999998,5.943665141974687,21.3,19.333333333333332,19.8,55.2,66.46666666666667,62.371428571428574,12.340000000000002,12.626666666666667,12.274285714285714,0.3,0.7666666666666666,0.32857142857142874,31.1,27.500000000000004,28.742857142857144,9.4,10.133333333333333,11.27142857142857,103.7566667,102.02222224333333,179.72380952857142,2.3
176,Vauxhall,221,2018-08-09,190.5833333,11.0,35.9,22.6,55.5,0.0,5.6,8,2018,32,13.700000000000001,5.255322874801193,21.4,20.833333333333332,19.52857142857143,55.9,58.23333333333333,62.68571428571429,12.579999999999998,12.479999999999999,12.065714285714284,0.0,0.16666666666666666,0.32857142857142874,32.2,31.13333333333334,28.557142857142857,11.3,9.966666666666667,10.742857142857144,380.33,214.70111113333334,227.7952381,0.5
177,Vauxhall,222,2018-08-10,1147.093333,12.0,39.9,26.1,45.6,0.0,9.9,8,2018,32,15.220000000000002,7.045857874097451,22.6,21.766666666666666,19.685714285714287,55.5,55.53333333333334,62.300000000000004,13.700000000000001,12.873333333333333,12.145714285714286,0.0,0.09999999999999999,0.32857142857142874,35.9,33.06666666666667,29.085714285714285,11.0,10.566666666666668,10.442857142857141,190.5833333,224.89,217.26238095714285,0.3
178,Vauxhall,223,2018-08-11,828.1966667,14.3,27.0,21.2,58.1,0.0,15.6,8,2018,32,12.82,6.720457360654847,26.1,23.36666666666667,20.74285714285714,45.6,52.333333333333336,60.58571428571429,15.220000000000002,13.833333333333334,12.860000000000001,0.0,0.0,0.32857142857142874,39.9,36.00000000000001,30.58571428571429,12.0,11.433333333333335,10.728571428571428,1147.093333,572.6688887666667,294.4085713857143,0.0
179,Vauxhall,224,2018-08-12,142.85,10.9,27.3,17.0,70.9,0.2,15.1,8,2018,32,11.180000000000001,4.968771089997557,21.2,23.3,21.32857142857143,58.1,53.06666666666666,59.214285714285715,12.82,13.913333333333334,13.171428571428573,0.0,0.0,0.32857142857142874,27.0,34.26666666666667,31.071428571428573,14.3,12.433333333333332,11.285714285714286,828.1966667,721.9577776666666,407.46714281857146,0.0
180,Vauxhall,225,2018-08-13,118.7933333,7.3,21.1,14.2,68.7,0.0,8.8,8,2018,33,7.9399999999999995,4.785768035551941,17.0,21.433333333333337,21.342857142857145,70.9,58.20000000000001,57.82857142857143,11.180000000000001,13.073333333333332,12.90857142857143,0.2,0.06666666666666667,0.10000000000000012,27.3,31.400000000000002,31.928571428571427,10.9,12.4,11.157142857142857,142.85,706.0466665666667,421.8323809142857,0.2
181,Vauxhall,226,2018-08-14,178.3133333,6.5,29.9,18.2,55.9,0.3,8.0,8,2018,33,9.379999999999999,5.1891347409249295,14.2,17.466666666666665,20.542857142857144,68.7,65.9,58.55714285714286,7.9399999999999995,10.646666666666668,12.254285714285714,0.0,0.06666666666666667,0.07142857142857155,21.1,25.13333333333334,30.642857142857142,7.3,10.833333333333334,10.885714285714286,118.7933333,363.28000000000003,415.9433332857143,0.2
182,Vauxhall,227,2018-08-15,312.73,10.4,28.2,18.0,61.1,0.0,8.7,8,2018,33,10.22,5.748532743394273,18.2,16.466666666666665,20.099999999999998,55.9,65.16666666666667,58.65714285714286,9.379999999999999,9.5,11.831428571428573,0.3,0.16666666666666666,0.07142857142857155,29.9,26.100000000000005,30.471428571428568,6.5,8.233333333333334,10.471428571428573,178.3133333,146.6522222,426.59428565714285,0.5
183,Vauxhall,228,2018-08-16,219.14,9.4,29.7,18.5,67.0,0.0,6.1,8,2018,33,11.9,5.394263707595246,18.0,16.8,19.614285714285717,61.1,61.9,59.4,10.22,9.18,11.494285714285715,0.0,0.09999999999999999,0.07142857142857155,28.2,26.400000000000006,29.900000000000002,10.4,8.066666666666666,10.342857142857143,312.73,203.27888886666668,416.9371428,0.3
184,Vauxhall,229,2018-08-17,248.9133333,10.7,31.6,20.9,59.2,0.0,6.5,8,2018,33,12.739999999999998,5.521114190959421,18.5,18.233333333333334,19.02857142857143,67.0,61.333333333333336,61.042857142857144,11.9,10.5,11.237142857142857,0.0,0.09999999999999999,0.07142857142857155,29.7,29.26666666666667,29.014285714285712,9.4,8.766666666666666,10.114285714285714,219.14,236.72777776666666,421.0166666142857,0.3
185,Vauxhall,230,2018-08-18,935.92,8.5,24.1,17.5,55.8,0.0,17.0,8,2018,33,8.66,6.842597899724709,20.9,19.133333333333333,18.285714285714285,59.2,62.43333333333334,62.98571428571428,12.739999999999998,11.62,10.882857142857144,0.0,0.0,0.07142857142857155,31.6,29.83333333333334,27.828571428571426,10.7,10.166666666666666,9.928571428571429,248.9133333,260.2611111,292.7052380857143,0.0
186,Vauxhall,231,2018-08-19,138.98,4.9,21.9,13.7,62.8,0.0,4.8,8,2018,33,6.259999999999999,4.941499555261394,17.5,18.966666666666665,17.75714285714286,55.8,60.666666666666664,62.65714285714285,8.66,11.1,10.288571428571428,0.0,0.0,0.07142857142857155,24.1,28.466666666666672,27.414285714285715,8.5,9.533333333333333,9.1,935.92,467.99111109999996,308.0942857,0.0
187,Vauxhall,232,2018-08-20,217.88,10.4,22.8,16.4,53.8,0.0,7.0,8,2018,34,7.159999999999998,5.388523634434185,13.7,17.366666666666664,17.285714285714285,62.8,59.26666666666667,61.5,6.259999999999999,9.22,9.585714285714285,0.0,0.0,0.04285714285714298,21.9,25.86666666666667,26.642857142857142,4.9,8.033333333333333,8.242857142857144,138.98,441.27111110000004,307.54142855714286,0.0
188,Vauxhall,233,2018-08-21,403.67,5.5,25.2,15.2,57.9,0.0,13.6,8,2018,34,6.779999999999999,6.003071920149698,16.4,15.866666666666665,17.6,53.8,57.46666666666666,59.371428571428574,7.159999999999998,7.359999999999999,9.474285714285713,0.0,0.0,0.04285714285714298,22.8,22.933333333333337,26.88571428571429,10.4,7.933333333333334,8.685714285714287,217.88,430.9266666666667,321.6966666571428,0.0
189,Vauxhall,234,2018-08-22,2457.276667,6.9,32.3,19.4,51.1,0.0,10.5,8,2018,34,9.62,7.807215841562375,15.2,15.1,17.17142857142857,57.9,58.166666666666664,59.65714285714285,6.779999999999999,6.733333333333332,9.102857142857143,0.0,0.0,1.2688263138573217e-16,25.2,23.3,26.214285714285715,5.5,6.933333333333334,8.542857142857143,403.67,253.51000000000002,353.89047618571425,0.0
190,Vauxhall,235,2018-08-23,1138.75,5.4,32.3,19.1,48.1,0.0,8.8,8,2018,34,8.720000000000002,7.0385642190935505,19.4,17.0,17.37142857142857,51.1,54.26666666666667,58.228571428571435,9.62,7.853333333333333,9.017142857142856,0.0,0.0,1.2688263138573217e-16,32.3,26.76666666666667,26.800000000000004,6.9,7.6000000000000005,8.042857142857143,2457.276667,1026.2755556666668,660.2542857571427,0.0
191,Vauxhall,236,2018-08-24,1214.24,9.3,22.5,14.4,77.6,0.0,20.3,8,2018,34,9.919999999999998,7.102696867132194,19.1,17.900000000000002,17.457142857142856,48.1,52.36666666666667,55.528571428571425,8.720000000000002,8.373333333333333,8.562857142857142,0.0,0.0,1.2688263138573217e-16,32.3,29.933333333333337,27.17142857142857,5.4,5.933333333333334,7.471428571428571,1138.75,1333.2322223333333,791.6271429,0.0
192,Vauxhall,237,2018-08-25,126.06,4.9,22.8,13.4,70.2,0.0,9.5,8,2018,34,7.440000000000001,4.844659415838387,14.4,17.633333333333333,16.52857142857143,77.6,58.93333333333333,58.15714285714286,9.919999999999998,9.42,8.16,0.0,0.0,1.2688263138573217e-16,22.5,29.03333333333333,25.87142857142857,9.3,7.2,7.271428571428572,1214.24,1603.4222223333334,929.5309524285715,0.0
193,Vauxhall,238,2018-08-26,157.8433333,9.0,22.2,15.2,61.7,0.0,9.8,8,2018,34,7.54,5.067918391311058,13.4,15.633333333333333,15.942857142857141,70.2,65.3,60.214285714285715,7.440000000000001,8.693333333333333,7.985714285714285,0.0,0.0,1.2688263138573217e-16,22.8,25.86666666666667,25.685714285714287,4.9,6.533333333333334,6.757142857142858,126.06,826.35,813.8366667142857,0.0
194,Vauxhall,239,2018-08-27,277.1833333,3.5,11.4,8.8,87.9,13.5,27.4,8,2018,35,6.380000000000002,5.628280368636492,15.2,14.333333333333334,16.157142857142855,61.7,69.83333333333333,60.05714285714286,7.54,8.299999999999999,8.168571428571429,0.0,0.0,1.2688263138573217e-16,22.2,22.5,25.728571428571428,9.0,7.733333333333334,7.342857142857143,157.8433333,499.3811111,816.5314286142857,0.0
195,Vauxhall,240,2018-08-28,47.01666667,2.4,22.8,12.3,68.9,0.5,8.7,8,2018,35,6.080000000000002,3.871548172931848,8.8,12.466666666666669,15.071428571428571,87.9,73.26666666666667,64.92857142857143,6.380000000000002,7.120000000000001,8.057142857142859,13.5,4.5,1.9285714285714286,11.4,18.8,24.099999999999998,3.5,5.8,6.357142857142857,277.1833333,187.02888886666668,825.0033333714285,13.5
0,1919,177,2019-06-26,532.85,6.3,24.1,16.4,65.5,0.2,8.9,6,2019,26,9.499999999999998,6.280114900624311,16.71666666666667,15.583333333333334,18.079591836734693,61.13333333333333,62.53333333333333,67.26326530612245,8.943333333333333,8.09,11.532244897959185,0.9666666666666668,0.049999999999999996,0.8673469387755102,23.816666666666666,22.166666666666668,25.130612244897957,8.35,8.958333333333334,11.222448979591837,284.2733333333333,276.6191666666667,425.1748979591836,0.15
