FieldID,Date,Year,Province,SamplerNo,SamplerType,ExtractionGroup,qPCR_Plate,JDay,SampleID,SsCtMean,SsCtSD,SsMean,logSsMean,VolumeSampled,TtCt,TtSD,Water?,logSs_t1,MeanWetness,DiffMeanWet,MeanWet_1d,MaxWetness,DiffMaxWet,MaxWet_1d,MinWetness,DiffMinWet,MinWet_1d,MeanTemp,DiffMeanT,MeanT_1d,MaxTemp,DiffMaxT,MaxT_1d,MinTemp,DiffMinT,MinT_1d,MeanRH,DiffMeanRH,MeanRH_1d,MaxRH,DiffMaxRH,MaxRH_1d,MinRH,DiffMinRH,MinRH_1d,DiffRH_0d,DiffRH_1d,DiffRH_2d,MaxDiffRH_2h,MaxDiffRH_3h,MeanVPD,DiffMeanVPD,MeanVPD_1d,MaxVPD,DiffMaxVPD,MaxVPD_1d,MinVPD,DiffMinVPD,MinVPD_1d,TotalPrecip,Precip_1d,RainYN,MaxRain,MinRain,MeanWC,DiffMeanWC,MeanWC_1d,MaxWC,DiffMaxWC,MaxWC_1d,MinWC,DiffMinWC,MinWC_1d,MeanDP,DiffMeanDP,MeanDP_1d,MaxDP,DiffMaxDP,MaxDP_1d,MinDP,DiffMinDP,MinDP_1d,MeanSoilTemp,DiffMeanSoilT,MeanSoilT_1d,MaxSoilTemp,DiffMaxSoilT,MaxSoilT_1d,MinSoilTemp,DiffMinSoilT,MinSoilT_1d
Cranford,2018-07-28,2018,Alberta,Cranford,Burkard,NA,NA,209,NA,NA,NA,773.69,2.8891279499999998,NA,NA,NA,NA,2.377906998,45.56271,-5.79667,51.35938,100,0,100,0,-0.59,0.59,19.13902,1.83525,17.30377,29.69,2.995,26.695,9.361,2.32,7.041,68.325,-5.35208,73.67708,95.4,-0.5,95.9,36.1,-7,43.1,59.3,52.8,55.6,18,25.3,6.82285,1.79979,5.02306,18.28916,4.73486,13.5543,0.39005,0.08007,0.30998,0,0,0,0,0,0.12439,-0.0232,0.14759,0.131,-0.0284,0.1594,0.1114,-0.0189,0.1303,12.20417,0.33958,11.86458,16.5,-0.2,16.7,8.7,2.3,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cranford,2018-07-29,2018,Alberta,Cranford,Burkard,NA,NA,210,NA,NA,NA,557.59,2.747093157,NA,NA,NA,NA,2.8891279499999998,45.42729,-0.13542,45.56271,100,0,100,0,0,0,19.44963,0.3106,19.13902,30.672,0.982,29.69,7.895,-1.466,9.361,64.75,-3.575,68.325,94.3,-1.1,95.4,29.4,-6.7,36.1,64.9,59.3,52.8,30.6,42.2,8.50548,1.68263,6.82285,22.14761,3.85844,18.28916,0.46076,0.07071,0.39005,0,0,0,0,0,0.10972,-0.01468,0.12439,0.1158,-0.0152,0.131,0.0983,-0.0131,0.1114,11.12708,-1.07708,12.20417,16.4,-0.1,16.5,6.9,-1.8,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cranford,2018-07-30,2018,Alberta,Cranford,Burkard,NA,NA,211,NA,NA,NA,4895.22,3.68986048,NA,NA,NA,NA,2.747093157,28.39354,-17.03375,45.42729,100,0,100,0,0,0,22.62973,3.1801,19.44963,35.958,5.286,30.672,7.745,-0.15,7.895,57.6375,-7.1125,64.75,93.6,-0.7,94.3,22.1,-7.3,29.4,71.5,64.9,59.3,23.2,33.9,12.18407,3.67859,8.50548,34.31254,12.16493,22.14761,0.49765,0.03689,0.46076,0,0,0,0,0,0.09872,-0.011,0.10972,0.1049,-0.0109,0.1158,0.0889,-0.0094,0.0983,12.0625,0.93542,11.12708,17.2,0.8,16.4,6.5,-0.4,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cranford,2018-07-31,2018,Alberta,Cranford,Burkard,NA,NA,212,NA,NA,NA,4246.09,3.628091464,NA,NA,NA,NA,3.68986048,24.85229,-3.54125,28.39354,100,0,100,0.59,0.59,0,20.96713,-1.6626,22.62973,28.941,-7.017,35.958,12.727,4.982,7.745,68.83958,11.20208,57.6375,92.1,-1.5,93.6,46.9,24.8,22.1,45.2,71.5,64.9,26.8,34.5,6.45638,-5.72769,12.18407,15.09451,-19.21803,34.31254,0.85143,0.35379,0.49765,15.6,0,1,15.4,0,0.16687,0.06815,0.09872,0.2639,0.159,0.1049,0.0874,-0.0015,0.0889,14.61458,2.55208,12.0625,18.2,1,17.2,11.4,4.9,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cranford,2018-08-01,2018,Alberta,Cranford,Burkard,NA,NA,213,NA,NA,NA,315.64,2.500565777,NA,NA,NA,NA,3.628091464,45.32938,20.47708,24.85229,100,0,100,1.18,0.59,0.59,21.23248,0.26535,20.96713,31.74,2.799,28.941,12.461,-0.266,12.727,70.29583,1.45625,68.83958,92,-0.1,92.1,35.2,-11.7,46.9,56.8,45.2,71.5,40.8,42,7.04092,0.58455,6.45638,21.36086,6.26635,15.09451,0.82669,-0.02474,0.85143,0,15.6,0,0,0,0.17617,0.0093,0.16687,0.2,-0.0639,0.2639,0.1412,0.0538,0.0874,14.97292,0.35833,14.61458,20.7,2.5,18.2,10.9,-0.5,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cranford,2018-08-02,2018,Alberta,Cranford,Burkard,NA,NA,214,NA,NA,NA,1783.1,3.251419193,NA,NA,NA,NA,2.500565777,28.18521,-17.14417,45.32938,100,0,100,0,-1.18,1.18,21.28892,0.05644,21.23248,32.82,1.08,31.74,11.224,-1.237,12.461,61.80417,-8.49167,70.29583,89.6,-2.4,92,27.2,-8,35.2,62.4,56.8,45.2,37.7,39.3,8.73979,1.69887,7.04092,26.36291,5.00205,21.36086,1.10586,0.27917,0.82669,0,0,0,0,0,0.12994,-0.04623,0.17617,0.1419,-0.0581,0.2,0.1107,-0.0305,0.1412,12.70208,-2.27083,14.97292,18.6,-2.1,20.7,6.8,-4.1,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cranford,2018-08-03,2018,Alberta,Cranford,Burkard,NA,NA,215,NA,NA,NA,7635.45,3.882891228,NA,NA,NA,NA,3.251419193,40.78458,12.59938,28.18521,100,0,100,0,0,0,18.6175,-2.67142,21.28892,29.84,-2.98,32.82,8.817,-2.407,11.224,60.49167,-1.3125,61.80417,92.5,2.9,89.6,24.8,-2.4,27.2,67.7,62.4,56.8,30.5,43.5,8.55005,-0.18974,8.73979,22.52024,-3.84268,26.36291,0.64386,-0.46201,1.10586,0,0,0,0,0,0.10753,-0.02241,0.12994,0.1143,-0.0276,0.1419,0.0976,-0.0131,0.1107,9.02083,-3.68125,12.70208,14.4,-4.2,18.6,7.2,0.4,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cranford,2018-08-04,2018,Alberta,Cranford,Burkard,NA,NA,216,NA,NA,NA,1322.87,3.121845341,NA,NA,NA,NA,3.882891228,44.44958,3.665,40.78458,100,0,100,0,0,0,17.24402,-1.37348,18.6175,24.992,-4.848,29.84,9.435,0.618,8.817,67.49375,7.00208,60.49167,91.5,-1,92.5,39.4,14.6,24.8,52.1,67.7,62.4,27,33.5,5.56952,-2.98053,8.55005,13.15796,-9.36228,22.52024,0.8132,0.16935,0.64386,0,0,0,0,0,0.09732,-0.01021,0.10753,0.102,-0.0123,0.1143,0.0911,-0.0065,0.0976,10.39375,1.37292,9.02083,13.5,-0.9,14.4,7.7,0.5,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cranford,2018-08-05,2018,Alberta,Cranford,Burkard,NA,NA,217,NA,NA,NA,647.14,2.811668825,NA,NA,NA,NA,3.121845341,53.79833,9.34875,44.44958,100,0,100,1.18,1.18,0,16.6991,-0.54492,17.24402,23.328,-1.664,24.992,10.369,0.934,9.435,80.48333,12.98958,67.49375,95.6,4.1,91.5,52.2,12.8,39.4,43.4,52.1,67.7,18.3,26.3,3.10673,-2.46279,5.56952,9.57229,-3.58567,13.15796,0.49584,-0.31737,0.8132,18.6,0,1,14,0,0.19738,0.10006,0.09732,0.2639,0.1619,0.102,0.0918,7e-4,0.0911,13.07292,2.67917,10.39375,16.3,2.8,13.5,9.5,1.8,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cranford,2018-08-06,2018,Alberta,Cranford,Burkard,NA,NA,218,NA,NA,NA,14.32,1.185117001,NA,NA,NA,NA,2.811668825,51.24875,-2.54958,53.79833,100,0,100,1.76,0.58,1.18,19.27394,2.57483,16.6991,30.268,6.94,23.328,8.965,-1.404,10.369,71.61042,-8.87292,80.48333,95.8,0.2,95.6,42.2,-10,52.2,53.6,43.4,52.1,21.1,23.7,6.35691,3.25019,3.10673,16.7684,7.19611,9.57229,0.35396,-0.14188,0.49584,0,18.6,0,0,0,0.19069,-0.00669,0.19738,0.208,-0.0559,0.2639,0.1659,0.0741,0.0918,13.275,0.20208,13.07292,18.1,1.8,16.3,8.3,-1.2,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cranford,2018-08-07,2018,Alberta,Cranford,Burkard,NA,NA,219,NA,NA,NA,1169.38,3.068326892,NA,NA,NA,NA,1.185117001,43.84688,-7.40187,51.24875,100,0,100,1.18,-0.58,1.76,20.44115,1.16721,19.27394,31.382,1.114,30.268,9.114,0.149,8.965,63.35208,-8.25833,71.61042,91.4,-4.4,95.8,34.7,-7.5,42.2,56.7,53.6,43.4,21.8,37.2,8.65311,2.2962,6.35691,20.98031,4.21191,16.7684,0.71919,0.36523,0.35396,0,0,0,0,0,0.14487,-0.04582,0.19069,0.1659,-0.0421,0.208,0.1194,-0.0465,0.1659,12.16667,-1.10833,13.275,16.5,-1.6,18.1,7.7,-0.6,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cranford,2018-08-08,2018,Alberta,Cranford,Burkard,NA,NA,220,NA,NA,NA,6030.24,3.780406611,NA,NA,NA,NA,3.068326892,53.79813,9.95125,43.84688,100,0,100,2.35,1.17,1.18,19.73775,-0.7034,20.44115,32.355,0.973,31.382,9.089,-0.025,9.114,68.36667,5.01458,63.35208,91.6,0.2,91.4,31.2,-3.5,34.7,60.4,56.7,53.6,26.6,34.2,7.51716,-1.13595,8.65311,23.97027,2.98996,20.98031,0.69172,-0.02747,0.71919,0,0,0,0,0,0.11648,-0.02839,0.14487,0.1216,-0.0443,0.1659,0.1071,-0.0123,0.1194,12.77083,0.60417,12.16667,17.5,1,16.5,7.8,0.1,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cranford,2018-08-09,2018,Alberta,Cranford,Burkard,NA,NA,221,NA,NA,NA,2845.85,3.454363822,NA,NA,NA,NA,3.780406611,44.70604,-9.09208,53.79813,100,0,100,2.94,0.59,2.35,21.60854,1.87079,19.73775,34.124,1.769,32.355,10.59,1.501,9.089,65.92917,-2.4375,68.36667,92.9,1.3,91.6,30.6,-0.6,31.2,62.3,60.4,56.7,20.8,28.3,8.77181,1.25465,7.51716,27.26249,3.29222,23.97027,0.74816,0.05645,0.69172,11.2,0,1,11.2,0,0.20092,0.08444,0.11648,0.2661,0.1445,0.1216,0.1056,-0.0015,0.1071,14.10833,1.3375,12.77083,20.6,3.1,17.5,9.3,1.5,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cranford,2018-08-10,2018,Alberta,Cranford,Burkard,NA,NA,222,NA,NA,NA,22112.06,4.344648746,NA,NA,NA,NA,3.454363822,26.50729,-18.19875,44.70604,100,0,100,2.35,-0.59,2.94,24.33208,2.72354,21.60854,37.425,3.301,34.124,12.944,2.354,10.59,58.2,-7.72917,65.92917,84.8,-8.1,92.9,26.6,-4,30.6,58.2,62.3,60.4,24.7,33,12.78772,4.01591,8.77181,33.76943,6.50694,27.26249,1.6041,0.85594,0.74816,0,11.2,0,0,0,0.16299,-0.03793,0.20092,0.1899,-0.0762,0.2661,0.1288,0.0232,0.1056,14.5125,0.40417,14.10833,21.6,1,20.6,10,0.7,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cranford,2018-08-11,2018,Alberta,Cranford,Burkard,NA,NA,223,NA,NA,NA,7180.52,3.856216072,NA,NA,NA,NA,4.344648746,29.57,3.06271,26.50729,100,0,100,1.18,-1.17,2.35,19.94079,-4.39129,24.33208,27.161,-10.264,37.425,11.832,-1.112,12.944,64.72292,6.52292,58.2,90.7,5.9,84.8,43.3,16.7,26.6,47.4,58.2,62.3,29.1,33.8,6.5999,-6.18782,12.78772,13.40569,-20.36374,33.76943,1.09815,-0.50596,1.6041,0.4,0,1,0.4,0,0.12331,-0.03968,0.16299,0.1288,-0.0611,0.1899,0.1165,-0.0123,0.1288,12.63958,-1.87292,14.5125,17.3,-4.3,21.6,9.4,-0.6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cranford,2018-08-12,2018,Alberta,Cranford,Burkard,NA,NA,224,NA,NA,NA,6232.87,3.794757393,NA,NA,NA,NA,3.856216072,46.16375,16.59375,29.57,100,0,100,0.59,-0.59,1.18,17.57804,-2.36275,19.94079,27.407,0.246,27.161,11.029,-0.803,11.832,68.70625,3.98333,64.72292,93.5,2.8,90.7,28.2,-15.1,43.3,65.3,47.4,58.2,31.7,33.6,5.73978,-0.86012,6.5999,18.12464,4.71894,13.40569,0.61246,-0.48568,1.09815,13.4,0.4,1,13.2,0,0.14062,0.01731,0.12331,0.2538,0.125,0.1288,0.1085,-0.008,0.1165,10.77917,-1.86042,12.63958,15.7,-1.6,17.3,7,-2.4,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cranford,2018-08-13,2018,Alberta,Cranford,Burkard,NA,NA,225,NA,NA,NA,2421.49,3.384261993,NA,NA,NA,NA,3.794757393,41.29708,-4.86667,46.16375,100,0,100,1.76,1.17,0.59,14.47371,-3.10433,17.57804,22.609,-4.798,27.407,7.945,-3.084,11.029,72.0625,3.35625,68.70625,92.1,-1.4,93.5,48.7,20.5,28.2,43.4,65.3,47.4,19,24.5,3.9413299999999998,-1.79845,5.73978,9.5068,-8.61783,18.12464,0.63068,0.01822,0.61246,0,13.4,0,0,0,0.21033,0.06971,0.14062,0.2262,-0.0276,0.2538,0.192,0.0835,0.1085,9.08958,-1.68958,10.77917,11.9,-3.8,15.7,6.4,-0.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cranford,2018-08-14,2018,Alberta,Cranford,Burkard,NA,NA,226,NA,NA,NA,1196.23,3.078177591,NA,NA,NA,NA,3.384261993,36.225,-5.07208,41.29708,100,0,100,2.35,0.59,1.76,18.24104,3.76733,14.47371,29.14,6.531,22.609,6.611,-1.334,7.945,63.58542,-8.47708,72.0625,93.2,1.1,92.1,32.9,-15.8,48.7,60.3,43.4,65.3,26.5,33.6,7.41265,3.47132,3.9413299999999998,19.3126,9.80579,9.5068,0.49667,-0.13402,0.63068,0,0,0,0,0,0.17055,-0.03977,0.21033,0.192,-0.0342,0.2262,0.1412,-0.0508,0.192,10.19583,1.10625,9.08958,14.5,2.6,11.9,5.2,-1.2,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cranford,2018-08-15,2018,Alberta,Cranford,Burkard,NA,NA,227,NA,NA,NA,204.93,2.313709075,NA,NA,NA,NA,3.078177591,25.37938,-10.84563,36.225,100,0,100,1.76,-0.59,2.35,18.71925,0.47821,18.24104,29.84,0.7,29.14,9.312,2.701,6.611,62.40833,-1.17708,63.58542,90.7,-2.5,93.2,34.3,1.4,32.9,56.4,60.3,43.4,25.3,32,7.6865,0.27385,7.41265,19.2078,-0.10479,19.3126,0.77656,0.2799,0.49667,0,0,0,0,0,0.13302,-0.03754,0.17055,0.1405,-0.0515,0.192,0.1209,-0.0203,0.1412,10.47917,0.28333,10.19583,14.1,-0.4,14.5,7.7,2.5,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cranford,2018-08-16,2018,Alberta,Cranford,Burkard,NA,NA,228,NA,NA,NA,1829.83,3.262646834,NA,NA,NA,NA,2.313709075,49.4975,24.11813,25.37938,100,0,100,2.94,1.18,1.76,18.38038,-0.33887,18.71925,30.041,0.201,29.84,8.27,-1.042,9.312,71.17708,8.76875,62.40833,95.8,5.1,90.7,39.7,5.4,34.3,56.1,56.4,60.3,26.6,36.6,6.02503,-1.66147,7.6865,18.20708,-1.00072,19.2078,0.41022,-0.36635,0.77656,10.4,0,1,10.4,0,0.20492,0.0719,0.13302,0.2981,0.1576,0.1405,0.1201,-8e-4,0.1209,12.30208,1.82292,10.47917,16.1,2,14.1,7.2,-0.5,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cranford,2018-08-17,2018,Alberta,Cranford,Burkard,NA,NA,229,NA,NA,NA,2435.5,3.386765524,NA,NA,NA,NA,3.262646834,27.51208,-21.98542,49.4975,100,0,100,2.94,0,2.94,20.6639,2.28352,18.38038,32.304,2.263,30.041,10.418,2.148,8.27,64.05208,-7.125,71.17708,86.7,-9.1,95.8,34.4,-5.3,39.7,52.3,56.1,56.4,20.4,27,8.1033,2.07827,6.02503,23.00276,4.79568,18.20708,1.24945,0.83923,0.41022,0,10.4,0,0,0,0.18777,-0.01715,0.20492,0.2073,-0.0908,0.2981,0.1644,0.0443,0.1201,12.925,0.62292,12.30208,18.3,2.2,16.1,8,0.8,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cranford,2018-08-18,2018,Alberta,Cranford,Burkard,NA,NA,230,NA,NA,NA,5021.44,3.700914757,NA,NA,NA,NA,3.386765524,20.49125,-7.02083,27.51208,100,0,100,0,-2.94,2.94,16.64985,-4.01404,20.6639,24.871,-7.433,32.304,5.539,-4.879,10.418,57.475,-6.57708,64.05208,90.8,4.1,86.7,29.3,-5.1,34.4,61.5,52.3,56.1,22.9,33.6,6.9012,-1.2021,8.1033,15.58939,-7.41337,23.00276,0.60704,-0.64241,1.24945,0,0,0,0,0,0.14794,-0.03984,0.18777,0.1637,-0.0436,0.2073,0.1303,-0.0341,0.1644,7.00833,-5.91667,12.925,11.6,-6.7,18.3,2.8,-5.2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cranford,2018-08-19,2018,Alberta,Cranford,Burkard,NA,NA,231,NA,NA,NA,816.92,2.912710828,NA,NA,NA,NA,3.700914757,38.44313,17.95188,20.49125,100,0,100,0.59,0.59,0,13.50494,-3.14492,16.64985,22.154,-2.717,24.871,3.617,-1.922,5.539,66.53125,9.05625,57.475,94.6,3.8,90.8,40,10.7,29.3,54.6,61.5,52.3,21.6,32.5,4.6392,-2.262,6.9012,11.16654,-4.42285,15.58939,0.32827,-0.27877,0.60704,10.8,0,1,10.6,0,0.18802,0.04008,0.14794,0.2821,0.1184,0.1637,0.1296,-7e-4,0.1303,6.67917,-0.32917,7.00833,9.5,-2.1,11.6,2.8,0,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cranford,2018-08-20,2018,Alberta,Cranford,Burkard,NA,NA,232,NA,NA,NA,666.84,2.824669176,NA,NA,NA,NA,2.912710828,33.22313,-5.22,38.44313,100,0,100,1.18,0.59,0.59,15.48444,1.9795,13.50494,23.833,1.679,22.154,7.268,3.651,3.617,60.69375,-5.8375,66.53125,87.1,-7.5,94.6,31.4,-8.6,40,55.7,54.6,61.5,29.1,32.1,5.78435,1.14515,4.6392,14.1775,3.01096,11.16654,0.97756,0.64929,0.32827,0,10.8,0,0,0,0.21037,0.02235,0.18802,0.2276,-0.0545,0.2821,0.1913,0.0617,0.1296,7.20833,0.52917,6.67917,11.7,2.2,9.5,4.9,2.1,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cranford,2018-08-21,2018,Alberta,Cranford,Burkard,NA,NA,233,NA,NA,NA,8819.16,3.945476463,NA,NA,NA,NA,2.824669176,46.62833,13.40521,33.22313,100,0,100,1.18,0,1.18,15.32663,-0.15781,15.48444,25.55,1.717,23.833,4.48,-2.788,7.268,61.34792,0.65417,60.69375,92.5,5.4,87.1,28.9,-2.5,31.4,63.6,55.7,54.6,26.3,38.5,6.62134,0.83699,5.78435,16.26421,2.08671,14.1775,0.46322,-0.51434,0.97756,0,0,0,0,0,0.17201,-0.03836,0.21037,0.1913,-0.0363,0.2276,0.1448,-0.0465,0.1913,6.50417,-0.70417,7.20833,8.9,-2.8,11.7,3.4,-1.5,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cranford,2018-08-22,2018,Alberta,Cranford,Burkard,NA,NA,234,NA,NA,NA,9021.35,3.95531943,NA,NA,NA,NA,3.945476463,38.94458,-7.68375,46.62833,100,0,100,1.18,0,1.18,18.8464,3.51977,15.32663,32.665,7.115,25.55,3.301,-1.179,4.48,54.37708,-6.97083,61.34792,93.7,1.2,92.5,18.1,-10.8,28.9,75.6,63.6,55.7,26.5,38.7,11.1416,4.52025,6.62134,28.76503,12.50082,16.26421,0.40763,-0.05559,0.46322,0,0,0,0,0,0.135,-0.037,0.17201,0.1441,-0.0472,0.1913,0.1187,-0.0261,0.1448,6.96667,0.4625,6.50417,11.2,2.3,8.9,2.2,-1.2,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cranford,2018-08-23,2018,Alberta,Cranford,Burkard,NA,NA,235,NA,NA,NA,8378.23,3.923204111,NA,NA,NA,NA,3.95531943,32.91458,-6.03,38.94458,100,0,100,1.76,0.58,1.18,18.73908,-0.10731,18.8464,31.128,-1.537,32.665,6.458,3.157,3.301,57.20625,2.82917,54.37708,90.9,-2.8,93.7,22.4,4.3,18.1,68.5,75.6,63.6,40.9,55.3,9.18403,-1.95757,11.1416,25.2456,-3.51943,28.76503,0.63589,0.22825,0.40763,9.8,0,1,9.8,0,0.19633,0.06132,0.135,0.2915,0.1474,0.1441,0.1172,-0.0015,0.1187,8.57708,1.61042,6.96667,12.8,1.6,11.2,5.1,2.9,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cranford,2018-08-24,2018,Alberta,Cranford,Burkard,NA,NA,236,NA,NA,NA,7358.8,3.866865718,NA,NA,NA,NA,3.923204111,36.99625,4.08167,32.91458,100,0,100,1.76,0,1.76,13.53525,-5.20383,18.73908,19.555,-11.573,31.128,9.163,2.705,6.458,79.45,22.24375,57.20625,95.2,4.3,90.9,44.9,22.5,22.4,50.3,68.5,75.6,30.6,37.2,2.48372,-6.70031,9.18403,8.71916,-16.52643,25.2456,0.3971,-0.23879,0.63589,0.2,9.8,1,0.2,0,0.19388,-0.00245,0.19633,0.2029,-0.0886,0.2915,0.1855,0.0683,0.1172,9.81875,1.24167,8.57708,12.4,-0.4,12.8,7.3,2.2,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cranford,2018-08-25,2018,Alberta,Cranford,Burkard,NA,NA,237,NA,NA,NA,1926.76,3.285052965,NA,NA,NA,NA,3.866865718,42.21667,5.22042,36.99625,100,0,100,1.18,-0.58,1.76,13.90242,0.36717,13.53525,23.352,3.797,19.555,5.076,-4.087,9.163,73.01667,-6.43333,79.45,97.4,2.2,95.2,36.3,-8.6,44.9,61.1,50.3,68.5,20.5,29.9,4.03202,1.5483,2.48372,11.95321,3.23405,8.71916,0.17798,-0.21912,0.3971,0,0.2,0,0,0,0.17703,-0.01685,0.19388,0.1877,-0.0152,0.2029,0.1608,-0.0247,0.1855,8.4125,-1.40625,9.81875,11.5,-0.9,12.4,4.6,-2.7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cranford,2018-08-26,2018,Alberta,Cranford,Burkard,NA,NA,238,NA,NA,NA,302.29,2.481850931,NA,NA,NA,NA,3.285052965,50.62375,8.40708,42.21667,100,0,100,1.18,0,1.18,14.58233,0.67992,13.90242,23.761,0.409,23.352,7.87,2.794,5.076,70.03958,-2.97708,73.01667,94.1,-3.3,97.4,39.5,3.2,36.3,54.6,61.1,50.3,33.7,39.2,4.26287,0.23085,4.03202,12.32398,0.37076,11.95321,0.51591,0.33793,0.17798,1.2,0,1,0.4,0,0.15235,-0.02468,0.17703,0.1644,-0.0233,0.1877,0.1426,-0.0182,0.1608,8.61042,0.19792,8.4125,11.9,0.4,11.5,5.9,1.3,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cranford,2018-08-27,2018,Alberta,Cranford,Burkard,NA,NA,239,NA,NA,NA,1907.41,3.280671684,NA,NA,NA,NA,2.481850931,78.22292,27.59917,50.62375,100,0,100,1.18,0,1.18,7.5805,-7.00183,14.58233,11.078,-12.683,23.761,2.074,-5.796,7.87,88.89167,18.85208,70.03958,97,2.9,94.1,65.6,26.1,39.5,31.4,54.6,61.1,18.8,24.8,0.90706,-3.35581,4.26287,3.14432,-9.17966,12.32398,0.23918,-0.27673,0.51591,21.2,1.2,1,3.8,0,0.25556,0.10321,0.15235,0.2959,0.1315,0.1644,0.1993,0.0567,0.1426,5.7625,-2.84792,8.61042,9.2,-2.7,11.9,1.2,-4.7,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cranford,2018-08-28,2018,Alberta,Cranford,Burkard,NA,NA,240,NA,NA,NA,35.25,1.559308011,NA,NA,NA,NA,3.280671684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Taber,2018-06-13,2018,Alberta,Taber,Burkard,NA,NA,164,NA,NA,NA,41.92,1.632693441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Taber,2018-06-14,2018,Alberta,Taber,Burkard,NA,NA,165,NA,NA,NA,66.6,1.82992528,NA,NA,NA,NA,1.632693441,45.14688,NA,NA,100,NA,NA,3.53,NA,NA,14.51063,NA,NA,23.857,NA,NA,7.594,NA,NA,62.60625,NA,NA,94.4,NA,NA,29.7,NA,NA,64.7,NA,NA,24.2,29,5.20381,NA,NA,14.55061,NA,NA,0.47048,NA,NA,1,NA,1,1,0,0.18583,NA,NA,0.1913,NA,NA,0.179,NA,NA,6.53958,NA,NA,9.5,NA,NA,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Taber,2018-06-15,2018,Alberta,Taber,Burkard,NA,NA,166,NA,NA,NA,53.3,1.73479983,NA,NA,NA,NA,1.82992528,52.69688,7.55,45.14688,100,0,100,2.35,-1.18,3.53,14.91063,0.4,14.51063,23.448,-0.409,23.857,7.393,-0.201,7.594,73.54583,10.93958,62.60625,96.7,2.3,94.4,38.5,8.8,29.7,58.2,64.7,NA,23.5,30.4,4.01357,-1.19025,5.20381,11.98469,-2.56592,14.55061,0.24445,-0.22602,0.47048,3,1,1,1,0,0.18441,-0.00141,0.18583,0.1935,0.0022,0.1913,0.1775,-0.0015,0.179,9.54375,3.00417,6.53958,11.3,1.8,9.5,6.9,3.6,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
